luna	date	run	trial	xdat	lat	Count
10152	20111123	4	2	130	333	1
10152	20111123	4	3	202	369	1
10152	20111123	4	4	149	377	1
10152	20111123	4	5	201	397	1
10152	20111123	4	6	202	397	1
10152	20111123	4	7	129	409	1
10152	20111123	4	8	129	357	1
10152	20111123	4	9	150	369	1
10152	20111123	4	10	149	381	1
10152	20111123	4	11	130	349	1
10152	20111123	4	12	127	341	1
10152	20111123	4	13	203	345	1
10152	20111123	4	14	204	369	1
10152	20111123	4	15	129	361	1
10152	20111123	4	16	150	377	1
10152	20111123	4	17	128	369	1
10152	20111123	4	18	204	365	1
10152	20111123	4	19	203	376	1
10152	20111123	4	20	148	377	1
10152	20111123	4	21	149	NA	-1
10152	20111123	4	22	201	401	1
10152	20111123	4	23	203	373	1
10152	20111123	4	24	127	381	1
10152	20111123	4	25	150	361	1
10152	20111123	4	26	147	362	1
10152	20111123	4	27	148	341	1
10152	20111123	4	28	128	429	1
10152	20111123	4	29	127	337	1
10152	20111123	4	30	127	352	1
10152	20111123	4	31	147	NA	-1
10152	20111123	4	32	204	NA	-1
10152	20111123	4	33	148	445	1
10152	20111123	4	34	201	369	1
10152	20111123	4	35	204	393	1
10152	20111123	4	36	130	413	1
10152	20111123	4	37	128	377	1
10152	20111123	4	38	202	397	1
10152	20111123	4	39	147	425	1
10152	20111123	4	40	150	537	1
10152	20111123	4	41	201	397	1
10152	20111123	4	42	130	393	1
10153	20081004	1	1	201	565	1
10153	20081004	1	2	149	505	1
10153	20081004	1	3	129	501	1
10153	20081004	1	4	203	545	1
10153	20081004	1	5	201	537	1
10153	20081004	1	6	130	529	1
10153	20081004	1	7	201	577	1
10153	20081004	1	8	149	581	1
10153	20081004	1	9	147	453	1
10153	20081004	1	10	202	473	1
10153	20081004	1	11	128	569	1
10153	20081004	1	12	129	457	1
10153	20081004	1	13	127	521	1
10153	20081004	1	14	150	505	1
10153	20081004	1	15	130	421	1
10153	20081004	1	16	201	425	1
10153	20081004	1	17	150	433	1
10153	20081004	1	18	128	NA	-1
10153	20081004	1	19	204	623	1
10153	20081004	1	20	150	669	1
10153	20081004	1	21	203	425	1
10153	20081004	1	22	130	449	1
10153	20081004	1	23	203	533	1
10153	20081004	1	24	204	509	1
10153	20081004	1	25	148	397	1
10153	20081004	1	26	147	317	2
10153	20081004	1	27	127	477	1
10153	20081004	1	28	147	537	1
10153	20081004	1	29	127	441	1
10153	20081004	1	30	204	457	1
10153	20081004	1	31	147	NA	-1
10153	20081004	1	32	150	605	1
10153	20081004	1	33	148	NA	-1
10153	20081004	1	34	130	465	1
10153	20081004	1	35	128	461	1
10153	20081004	1	36	204	493	1
10153	20081004	1	37	202	NA	-1
10153	20081004	1	38	127	433	1
10153	20081004	1	39	202	365	1
10153	20081004	1	40	129	NA	-1
10153	20081004	1	41	148	429	1
10153	20081004	1	42	149	541	1
10153	20081004	2	1	127	445	1
10153	20081004	2	2	147	NA	-1
10153	20081004	2	3	127	389	1
10153	20081004	2	4	204	473	1
10153	20081004	2	5	150	489	1
10153	20081004	2	6	129	437	1
10153	20081004	2	7	150	453	1
10153	20081004	2	8	147	NA	-1
10153	20081004	2	9	203	NA	-1
10153	20081004	2	10	149	NA	-1
10153	20081004	2	11	130	NA	-1
10153	20081004	2	12	127	NA	-1
10153	20081004	2	13	201	NA	-1
10153	20081004	2	14	202	NA	-1
10153	20081004	2	15	203	NA	-1
10153	20081004	2	16	148	NA	-1
10153	20081004	2	17	148	NA	-1
10153	20081004	2	18	204	NA	-1
10153	20081004	2	19	148	NA	-1
10153	20081004	2	20	127	509	1
10153	20081004	2	21	129	NA	-1
10153	20081004	2	22	128	NA	-1
10153	20081004	2	23	130	NA	-1
10153	20081004	2	24	204	NA	-1
10153	20081004	2	25	149	565	1
10153	20081004	2	26	149	421	1
10153	20081004	2	27	204	597	1
10153	20081004	2	28	128	NA	-1
10153	20081004	2	29	130	NA	-1
10153	20081004	2	30	150	485	1
10153	20081004	2	31	201	NA	-1
10153	20081004	2	32	201	NA	-1
10153	20081004	2	33	147	529	1
10153	20081004	2	34	129	NA	-1
10153	20081004	2	35	202	373	2
10153	20081004	2	36	202	NA	-1
10153	20081004	2	37	130	NA	-1
10153	20081004	2	38	147	NA	-1
10153	20081004	2	39	128	NA	-1
10153	20081004	2	40	203	NA	-1
10153	20081004	2	41	150	NA	-1
10153	20081004	2	42	201	NA	-1
10153	20081004	3	1	147	861	1
10153	20081004	3	2	127	NA	-1
10153	20081004	3	3	129	649	1
10153	20081004	3	4	147	NA	-1
10153	20081004	3	5	202	581	1
10153	20081004	3	6	129	625	1
10153	20081004	3	7	127	485	1
10153	20081004	3	8	204	697	1
10153	20081004	3	9	201	509	1
10153	20081004	3	10	150	517	1
10153	20081004	3	11	203	705	1
10153	20081004	3	12	201	289	2
10153	20081004	3	13	128	437	1
10153	20081004	3	14	147	469	1
10153	20081004	3	15	149	557	1
10153	20081004	3	16	202	NA	-1
10153	20081004	3	17	128	NA	-1
10153	20081004	3	18	202	521	1
10153	20081004	3	19	150	497	1
10153	20081004	3	20	128	561	1
10153	20081004	3	21	129	613	1
10153	20081004	3	22	148	509	2
10153	20081004	3	23	148	297	2
10153	20081004	3	24	130	NA	-1
10153	20081004	3	25	204	NA	-1
10153	20081004	3	26	147	NA	-1
10153	20081004	3	27	203	NA	-1
10153	20081004	3	28	130	NA	-1
10153	20081004	3	29	149	NA	-1
10153	20081004	3	30	203	141	1
10153	20081004	3	31	130	NA	-1
10153	20081004	3	32	149	NA	-1
10153	20081004	3	33	127	281	2
10153	20081004	3	34	150	193	1
10153	20081004	3	35	204	NA	-1
10153	20081004	3	36	148	NA	-1
10153	20081004	3	37	127	337	2
10153	20081004	3	38	204	NA	-1
10153	20081004	3	39	130	NA	-1
10153	20081004	3	40	150	NA	-1
10153	20081004	3	41	201	NA	-1
10153	20081004	3	42	201	NA	-1
10153	20081004	4	1	147	513	1
10153	20081004	4	2	130	913	1
10153	20081004	4	3	202	421	1
10153	20081004	4	4	149	513	1
10153	20081004	4	5	201	NA	-1
10153	20081004	4	6	202	549	1
10153	20081004	4	7	129	517	1
10153	20081004	4	8	129	501	1
10153	20081004	4	9	150	509	1
10153	20081004	4	10	149	505	1
10153	20081004	4	11	130	505	1
10153	20081004	4	12	127	453	1
10153	20081004	4	13	203	449	1
10153	20081004	4	14	204	1065	1
10153	20081004	4	15	129	925	1
10153	20081004	4	16	150	NA	-1
10153	20081004	4	17	128	905	0
10153	20081004	4	18	204	1017	1
10153	20081004	4	19	203	793	1
10153	20081004	4	20	148	NA	-1
10153	20081004	4	21	149	NA	-1
10153	20081004	4	22	201	NA	-1
10153	20081004	4	23	203	589	1
10153	20081004	4	24	127	NA	-1
10153	20081004	4	25	150	NA	-1
10153	20081004	4	26	147	NA	-1
10153	20081004	4	27	148	NA	-1
10153	20081004	4	28	128	NA	-1
10153	20081004	4	29	127	NA	-1
10153	20081004	4	30	127	NA	-1
10153	20081004	4	31	147	155	2
10153	20081004	4	32	204	NA	-1
10153	20081004	4	33	148	NA	-1
10153	20081004	4	34	201	NA	-1
10153	20081004	4	35	204	542	1
10153	20081004	4	36	130	NA	-1
10153	20081004	4	37	128	NA	-1
10153	20081004	4	38	202	NA	-1
10153	20081004	4	39	147	417	1
10153	20081004	4	40	150	NA	-1
10153	20081004	4	41	201	381	2
10153	20081004	4	42	130	NA	-1
10153	20100604	1	1	201	381	1
10153	20100604	1	2	149	389	1
10153	20100604	1	3	129	437	1
10153	20100604	1	4	203	385	1
10153	20100604	1	5	201	465	1
10153	20100604	1	6	130	513	1
10153	20100604	1	7	201	525	1
10153	20100604	1	8	149	353	1
10153	20100604	1	9	147	554	1
10153	20100604	1	10	202	397	1
10153	20100604	1	11	128	461	1
10153	20100604	1	12	129	437	1
10153	20100604	1	13	127	373	1
10153	20100604	1	14	150	365	1
10153	20100604	1	15	130	429	1
10153	20100604	1	16	201	461	1
10153	20100604	1	17	150	405	1
10153	20100604	1	18	128	369	1
10153	20100604	1	19	204	353	1
10153	20100604	1	20	150	509	1
10153	20100604	1	21	203	353	1
10153	20100604	1	22	130	353	1
10153	20100604	1	23	203	465	1
10153	20100604	1	24	204	413	1
10153	20100604	1	25	148	401	1
10153	20100604	1	26	147	NA	-1
10153	20100604	1	27	127	509	1
10153	20100604	1	28	147	389	1
10153	20100604	1	29	127	373	1
10153	20100604	1	30	204	497	1
10153	20100604	1	31	147	501	1
10153	20100604	1	32	150	421	1
10153	20100604	1	33	148	525	1
10153	20100604	1	34	130	445	1
10153	20100604	1	35	128	389	1
10153	20100604	1	36	204	437	1
10153	20100604	1	37	202	453	1
10153	20100604	1	38	127	477	1
10153	20100604	1	39	202	409	1
10153	20100604	1	40	129	599	1
10153	20100604	1	41	148	465	1
10153	20100604	1	42	149	NA	-1
10153	20100604	2	1	127	388	1
10153	20100604	2	2	147	369	1
10153	20100604	2	3	127	417	1
10153	20100604	2	4	204	417	1
10153	20100604	2	5	150	445	1
10153	20100604	2	6	129	393	1
10153	20100604	2	7	150	365	1
10153	20100604	2	8	147	401	1
10153	20100604	2	9	203	393	1
10153	20100604	2	10	149	NA	-1
10153	20100604	2	11	130	413	1
10153	20100604	2	12	127	417	1
10153	20100604	2	13	201	385	1
10153	20100604	2	14	202	401	1
10153	20100604	2	15	203	461	1
10153	20100604	2	16	148	409	1
10153	20100604	2	17	148	485	1
10153	20100604	2	18	204	433	1
10153	20100604	2	19	148	421	1
10153	20100604	2	20	127	421	1
10153	20100604	2	21	129	NA	-1
10153	20100604	2	22	128	360	1
10153	20100604	2	23	130	353	1
10153	20100604	2	24	204	445	1
10153	20100604	2	25	149	425	1
10153	20100604	2	26	149	405	1
10153	20100604	2	27	204	481	1
10153	20100604	2	28	128	405	1
10153	20100604	2	29	130	401	1
10153	20100604	2	30	150	438	1
10153	20100604	2	31	201	393	1
10153	20100604	2	32	201	429	1
10153	20100604	2	33	147	441	1
10153	20100604	2	34	129	NA	-1
10153	20100604	2	35	202	505	1
10153	20100604	2	36	202	461	1
10153	20100604	2	37	130	429	1
10153	20100604	2	38	147	425	1
10153	20100604	2	39	128	397	1
10153	20100604	2	40	203	513	1
10153	20100604	2	41	150	493	1
10153	20100604	2	42	201	413	1
10153	20100604	3	1	147	381	1
10153	20100604	3	2	127	409	1
10153	20100604	3	3	129	469	1
10153	20100604	3	4	147	397	1
10153	20100604	3	5	202	413	1
10153	20100604	3	6	129	449	1
10153	20100604	3	7	127	417	1
10153	20100604	3	8	204	441	1
10153	20100604	3	9	201	405	1
10153	20100604	3	10	150	417	1
10153	20100604	3	11	203	449	1
10153	20100604	3	12	201	321	2
10153	20100604	3	13	128	445	1
10153	20100604	3	14	147	373	1
10153	20100604	3	15	149	NA	-1
10153	20100604	3	16	202	457	1
10153	20100604	3	17	128	509	1
10153	20100604	3	18	202	393	1
10153	20100604	3	19	150	405	1
10153	20100604	3	20	128	389	1
10153	20100604	3	21	129	457	1
10153	20100604	3	22	148	385	1
10153	20100604	3	23	148	505	1
10153	20100604	3	24	130	373	1
10153	20100604	3	25	204	449	1
10153	20100604	3	26	147	409	1
10153	20100604	3	27	203	365	1
10153	20100604	3	28	130	409	1
10153	20100604	3	29	149	401	1
10153	20100604	3	30	203	473	1
10153	20100604	3	31	130	377	1
10153	20100604	3	32	149	541	1
10153	20100604	3	33	127	365	1
10153	20100604	3	34	150	376	1
10153	20100604	3	35	204	449	1
10153	20100604	3	36	148	321	1
10153	20100604	3	37	127	345	1
10153	20100604	3	38	204	461	1
10153	20100604	3	39	130	401	1
10153	20100604	3	40	150	401	1
10153	20100604	3	41	201	565	1
10153	20100604	3	42	201	393	1
10153	20100604	4	1	147	413	1
10153	20100604	4	2	130	421	1
10153	20100604	4	3	202	389	1
10153	20100604	4	4	149	413	1
10153	20100604	4	5	201	413	1
10153	20100604	4	6	202	421	1
10153	20100604	4	7	129	461	1
10153	20100604	4	8	129	401	1
10153	20100604	4	9	150	421	1
10153	20100604	4	10	149	357	1
10153	20100604	4	11	130	405	1
10153	20100604	4	12	127	349	1
10153	20100604	4	13	203	433	1
10153	20100604	4	14	204	417	1
10153	20100604	4	15	129	425	1
10153	20100604	4	16	150	393	1
10153	20100604	4	17	128	425	1
10153	20100604	4	18	204	449	1
10153	20100604	4	19	203	341	1
10153	20100604	4	20	148	389	1
10153	20100604	4	21	149	405	1
10153	20100604	4	22	201	445	1
10153	20100604	4	23	203	441	1
10153	20100604	4	24	127	429	1
10153	20100604	4	25	150	381	1
10153	20100604	4	26	147	381	1
10153	20100604	4	27	148	385	1
10153	20100604	4	28	128	405	1
10153	20100604	4	29	127	353	1
10153	20100604	4	30	127	413	1
10153	20100604	4	31	147	353	1
10153	20100604	4	32	204	425	1
10153	20100604	4	33	148	361	1
10153	20100604	4	34	201	453	1
10153	20100604	4	35	204	393	1
10153	20100604	4	36	130	421	1
10153	20100604	4	37	128	369	1
10153	20100604	4	38	202	433	1
10153	20100604	4	39	147	357	1
10153	20100604	4	40	150	481	1
10153	20100604	4	41	201	393	1
10153	20100604	4	42	130	405	1
10153	20111128	1	1	201	337	1
10153	20111128	1	2	149	357	1
10153	20111128	1	3	129	377	1
10153	20111128	1	4	203	409	1
10153	20111128	1	5	201	349	1
10153	20111128	1	6	130	NA	-1
10153	20111128	1	7	201	377	1
10153	20111128	1	8	149	441	1
10153	20111128	1	9	147	397	1
10153	20111128	1	10	202	417	1
10153	20111128	1	11	128	333	1
10153	20111128	1	12	129	381	1
10153	20111128	1	13	127	365	1
10153	20111128	1	14	150	437	1
10153	20111128	1	15	130	361	1
10153	20111128	1	16	201	354	1
10153	20111128	1	17	150	377	1
10153	20111128	1	18	128	337	1
10153	20111128	1	19	204	405	1
10153	20111128	1	20	150	357	1
10153	20111128	1	21	203	357	1
10153	20111128	1	22	130	361	1
10153	20111128	1	23	203	384	1
10153	20111128	1	24	204	365	1
10153	20111128	1	25	148	361	1
10153	20111128	1	26	147	421	1
10153	20111128	1	27	127	393	1
10153	20111128	1	28	147	350	1
10153	20111128	1	29	127	457	1
10153	20111128	1	30	204	381	1
10153	20111128	1	31	147	313	1
10153	20111128	1	32	150	NA	-1
10153	20111128	1	33	148	NA	-1
10153	20111128	1	34	130	417	1
10153	20111128	1	35	128	361	1
10153	20111128	1	36	204	421	1
10153	20111128	1	37	202	437	1
10153	20111128	1	38	127	393	1
10153	20111128	1	39	202	373	1
10153	20111128	1	40	129	405	1
10153	20111128	1	41	148	353	1
10153	20111128	1	42	149	417	1
10153	20111128	2	1	127	NA	-1
10153	20111128	2	2	147	369	1
10153	20111128	2	3	127	473	1
10153	20111128	2	4	204	433	1
10153	20111128	2	5	150	433	1
10153	20111128	2	6	129	372	1
10153	20111128	2	7	150	382	1
10153	20111128	2	8	147	422	1
10153	20111128	2	9	203	421	1
10153	20111128	2	10	149	409	1
10153	20111128	2	11	130	545	1
10153	20111128	2	12	127	381	1
10153	20111128	2	13	201	401	1
10153	20111128	2	14	202	408	1
10153	20111128	2	15	203	433	1
10153	20111128	2	16	148	405	1
10153	20111128	2	17	148	530	1
10153	20111128	2	18	204	425	1
10153	20111128	2	19	148	353	1
10153	20111128	2	20	127	453	1
10153	20111128	2	21	129	425	1
10153	20111128	2	22	128	401	1
10153	20111128	2	23	130	537	1
10153	20111128	2	24	204	445	1
10153	20111128	2	25	149	413	1
10153	20111128	2	26	149	393	1
10153	20111128	2	27	204	417	1
10153	20111128	2	28	128	485	1
10153	20111128	2	29	130	408	1
10153	20111128	2	30	150	372	1
10153	20111128	2	31	201	425	1
10153	20111128	2	32	201	388	1
10153	20111128	2	33	147	369	1
10153	20111128	2	34	129	393	1
10153	20111128	2	35	202	397	1
10153	20111128	2	36	202	341	1
10153	20111128	2	37	130	361	1
10153	20111128	2	38	147	371	1
10153	20111128	2	39	128	421	1
10153	20111128	2	40	203	409	1
10153	20111128	2	41	150	436	1
10153	20111128	2	42	201	353	1
10153	20111128	3	1	147	317	1
10153	20111128	3	2	127	377	1
10153	20111128	3	3	129	409	1
10153	20111128	3	4	147	361	1
10153	20111128	3	5	202	376	1
10153	20111128	3	6	129	401	1
10153	20111128	3	7	127	457	1
10153	20111128	3	8	204	429	1
10153	20111128	3	9	201	409	1
10153	20111128	3	10	150	369	1
10153	20111128	3	11	203	373	1
10153	20111128	3	12	201	362	1
10153	20111128	3	13	128	417	1
10153	20111128	3	14	147	417	1
10153	20111128	3	15	149	417	1
10153	20111128	3	16	202	NA	-1
10153	20111128	3	17	128	428	1
10153	20111128	3	18	202	506	1
10153	20111128	3	19	150	577	1
10153	20111128	3	20	128	329	1
10153	20111128	3	21	129	NA	-1
10153	20111128	3	22	148	345	1
10153	20111128	3	23	148	405	1
10153	20111128	3	24	130	357	1
10153	20111128	3	25	204	413	1
10153	20111128	3	26	147	413	1
10153	20111128	3	27	203	349	1
10153	20111128	3	28	130	357	1
10153	20111128	3	29	149	341	1
10153	20111128	3	30	203	461	1
10153	20111128	3	31	130	393	1
10153	20111128	3	32	149	328	1
10153	20111128	3	33	127	569	1
10153	20111128	3	34	150	NA	-1
10153	20111128	3	35	204	381	1
10153	20111128	3	36	148	417	1
10153	20111128	3	37	127	367	1
10153	20111128	3	38	204	401	1
10153	20111128	3	39	130	333	1
10153	20111128	3	40	150	400	1
10153	20111128	3	41	201	433	1
10153	20111128	3	42	201	297	1
10153	20111128	4	1	147	381	1
10153	20111128	4	2	130	381	1
10153	20111128	4	3	202	NA	-1
10153	20111128	4	4	149	345	1
10153	20111128	4	5	201	417	1
10153	20111128	4	6	202	369	1
10153	20111128	4	7	129	409	1
10153	20111128	4	8	129	433	1
10153	20111128	4	9	150	407	1
10153	20111128	4	10	149	NA	-1
10153	20111128	4	11	130	381	1
10153	20111128	4	12	127	433	1
10153	20111128	4	13	203	369	1
10153	20111128	4	14	204	465	1
10153	20111128	4	15	129	473	1
10153	20111128	4	16	150	393	1
10153	20111128	4	17	128	NA	-1
10153	20111128	4	18	204	377	1
10153	20111128	4	19	203	441	1
10153	20111128	4	20	148	413	1
10153	20111128	4	21	149	558	1
10153	20111128	4	22	201	NA	-1
10153	20111128	4	23	203	377	1
10153	20111128	4	24	127	433	1
10153	20111128	4	25	150	425	1
10153	20111128	4	26	147	429	1
10153	20111128	4	27	148	445	1
10153	20111128	4	28	128	329	1
10153	20111128	4	29	127	421	1
10153	20111128	4	30	127	445	1
10153	20111128	4	31	147	401	1
10153	20111128	4	32	204	393	1
10153	20111128	4	33	148	NA	-1
10153	20111128	4	34	201	389	1
10153	20111128	4	35	204	357	1
10153	20111128	4	36	130	337	1
10153	20111128	4	37	128	445	1
10153	20111128	4	38	202	409	1
10153	20111128	4	39	147	377	1
10153	20111128	4	40	150	NA	-1
10153	20111128	4	41	201	397	1
10153	20111128	4	42	130	413	1
10156	20080922	1	1	201	321	2
10156	20080922	1	2	149	325	1
10156	20080922	1	3	129	NA	-1
10156	20080922	1	4	203	413	1
10156	20080922	1	5	201	321	2
10156	20080922	1	6	130	557	2
10156	20080922	1	7	201	273	2
10156	20080922	1	8	149	413	1
10156	20080922	1	9	147	337	2
10156	20080922	1	10	202	401	1
10156	20080922	1	11	128	NA	-1
10156	20080922	1	12	129	477	1
10156	20080922	1	13	127	296	2
10156	20080922	1	14	150	441	1
10156	20080922	1	15	130	433	1
10156	20080922	1	16	201	433	1
10156	20080922	1	17	150	557	1
10156	20080922	1	18	128	381	1
10156	20080922	1	19	204	301	2
10156	20080922	1	20	150	433	1
10156	20080922	1	21	203	401	1
10156	20080922	1	22	130	381	1
10156	20080922	1	23	203	369	2
10156	20080922	1	24	204	NA	-1
10156	20080922	1	25	148	437	1
10156	20080922	1	26	147	409	1
10156	20080922	1	27	127	481	1
10156	20080922	1	28	147	373	2
10156	20080922	1	29	127	369	1
10156	20080922	1	30	204	311	2
10156	20080922	1	31	147	441	1
10156	20080922	1	32	150	553	1
10156	20080922	1	33	148	297	2
10156	20080922	1	34	130	325	2
10156	20080922	1	35	128	417	1
10156	20080922	1	36	204	364	2
10156	20080922	1	37	202	541	1
10156	20080922	1	38	127	389	1
10156	20080922	1	39	202	497	1
10156	20080922	1	40	129	393	1
10156	20080922	1	41	148	NA	-1
10156	20080922	1	42	149	345	2
10156	20080922	2	1	127	397	1
10156	20080922	2	2	147	425	1
10156	20080922	2	3	127	437	1
10156	20080922	2	4	204	533	1
10156	20080922	2	5	150	373	1
10156	20080922	2	6	129	465	1
10156	20080922	2	7	150	301	2
10156	20080922	2	8	147	289	2
10156	20080922	2	9	203	481	1
10156	20080922	2	10	149	493	1
10156	20080922	2	11	130	NA	-1
10156	20080922	2	12	127	685	1
10156	20080922	2	13	201	549	1
10156	20080922	2	14	202	501	1
10156	20080922	2	15	203	329	2
10156	20080922	2	16	148	477	1
10156	20080922	2	17	148	505	1
10156	20080922	2	18	204	481	1
10156	20080922	2	19	148	441	1
10156	20080922	2	20	127	401	1
10156	20080922	2	21	129	377	2
10156	20080922	2	22	128	565	1
10156	20080922	2	23	130	425	1
10156	20080922	2	24	204	1381	1
10156	20080922	2	25	149	513	1
10156	20080922	2	26	149	409	1
10156	20080922	2	27	204	465	1
10156	20080922	2	28	128	313	2
10156	20080922	2	29	130	425	1
10156	20080922	2	30	150	637	1
10156	20080922	2	31	201	357	2
10156	20080922	2	32	201	473	1
10156	20080922	2	33	147	473	1
10156	20080922	2	34	129	417	1
10156	20080922	2	35	202	449	1
10156	20080922	2	36	202	305	2
10156	20080922	2	37	130	577	1
10156	20080922	2	38	147	313	2
10156	20080922	2	39	128	433	1
10156	20080922	2	40	203	798	1
10156	20080922	2	41	150	371	2
10156	20080922	2	42	201	349	2
10156	20080922	3	1	147	437	1
10156	20080922	3	2	127	361	2
10156	20080922	3	3	129	413	1
10156	20080922	3	4	147	453	1
10156	20080922	3	5	202	525	1
10156	20080922	3	6	129	489	1
10156	20080922	3	7	127	357	1
10156	20080922	3	8	204	329	2
10156	20080922	3	9	201	337	2
10156	20080922	3	10	150	433	1
10156	20080922	3	11	203	417	1
10156	20080922	3	12	201	405	1
10156	20080922	3	13	128	473	1
10156	20080922	3	14	147	421	1
10156	20080922	3	15	149	477	1
10156	20080922	3	16	202	325	2
10156	20080922	3	17	128	530	1
10156	20080922	3	18	202	393	1
10156	20080922	3	19	150	513	1
10156	20080922	3	20	128	309	2
10156	20080922	3	21	129	433	1
10156	20080922	3	22	148	385	1
10156	20080922	3	23	148	573	1
10156	20080922	3	24	130	NA	-1
10156	20080922	3	25	204	NA	-1
10156	20080922	3	26	147	NA	-1
10156	20080922	3	27	203	229	2
10156	20080922	3	28	130	177	2
10156	20080922	3	29	149	393	2
10156	20080922	3	30	203	333	1
10156	20080922	3	31	130	373	1
10156	20080922	3	32	149	611	1
10156	20080922	3	33	127	321	2
10156	20080922	3	34	150	445	1
10156	20080922	3	35	204	473	1
10156	20080922	3	36	148	317	2
10156	20080922	3	37	127	341	1
10156	20080922	3	38	204	321	2
10156	20080922	3	39	130	393	1
10156	20080922	3	40	150	421	1
10156	20080922	3	41	201	341	2
10156	20080922	3	42	201	337	2
10156	20080922	4	1	147	341	1
10156	20080922	4	2	130	357	1
10156	20080922	4	3	202	384	1
10156	20080922	4	4	149	425	1
10156	20080922	4	5	201	557	1
10156	20080922	4	6	202	393	1
10156	20080922	4	7	129	393	1
10156	20080922	4	8	129	457	2
10156	20080922	4	9	150	408	1
10156	20080922	4	10	149	393	1
10156	20080922	4	11	130	409	2
10156	20080922	4	12	127	313	2
10156	20080922	4	13	203	381	1
10156	20080922	4	14	204	401	1
10156	20080922	4	15	129	401	1
10156	20080922	4	16	150	417	1
10156	20080922	4	17	128	401	1
10156	20080922	4	18	204	393	1
10156	20080922	4	19	203	397	1
10156	20080922	4	20	148	365	2
10156	20080922	4	21	149	373	1
10156	20080922	4	22	201	369	1
10156	20080922	4	23	203	369	2
10156	20080922	4	24	127	385	1
10156	20080922	4	25	150	417	1
10156	20080922	4	26	147	313	2
10156	20080922	4	27	148	413	1
10156	20080922	4	28	128	325	2
10156	20080922	4	29	127	NA	-1
10156	20080922	4	30	127	397	1
10156	20080922	4	31	147	NA	-1
10156	20080922	4	32	204	425	1
10156	20080922	4	33	148	397	1
10156	20080922	4	34	201	373	1
10156	20080922	4	35	204	429	1
10156	20080922	4	36	130	NA	-1
10156	20080922	4	37	128	377	1
10156	20080922	4	38	202	NA	-1
10156	20080922	4	39	147	365	1
10156	20080922	4	40	150	453	1
